id,gef_id,longitude,latitude,project_location_id
4124,1621,103.115648,35.471718,906001192277_1803322
4125,1621,81.845438,41.915429,906001192277_1529628
4126,1621,84.923748,44.425402,906001192277_1529353
4127,1621,86.426978,44.279003,906001192277_1529436
4128,1621,101.937688,38.160989,906001192277_1786375
4129,1621,93.411548,42.708852,906001192277_1529482
4130,1242,1.426838,12.390777,906001218116_11205019
4131,1242,-2.539832,13.989853,906001218116_11257297
4132,1242,20.277538,-26.55634,906001218116_8347440
4133,1242,19.827018,-31.130596,906001218116_8347592
4134,2127,-72.115861,-13.178811,906001218178_8350032
4135,3736,35.770768,8.006387,906001218196_7667865
4136,4330,-78.948111,-33.746987,906001218216_8261465
4137,3616,-72.489831,19.654086,906001218224_3730675
4138,3971,-67.989831,-15.588478,906001218234_10400639
4139,3971,-67.923161,-14.343251,906001218234_10400298
4140,3971,-68.089831,-13.092769,906001218234_10400575
4141,3971,-68.339831,-14.593353,906001218234_10400353
4142,3933,-79.394521,-6.151159,906001218276_8350567
4143,3933,-79.476981,-6.322208,906001218276_8349825
4144,3807,25.919478,-31.08825,906001218322_8347453
4145,3790,-78.921281,-5.007248,906001218328_8350644
4146,3790,-79.092191,-5.228618,906001218328_8350620
4147,3670,120.464678,33.102617,906001218392_1814428
4148,3670,120.157108,33.647491,906001218392_1795526
4149,4464,86.160168,27.731407,906001218416_1283431
4150,4464,81.826838,29.81273,906001218416_1283335
4151,4464,82.093498,29.171984,906001218416_1283287
4152,4464,83.910168,28.230942,906001218416_1283243
4153,9352,83.910168,28.230942,906001218422_1283243
4154,9352,82.093498,29.171984,906001218422_1283287
4155,9352,81.826838,29.81273,906001218422_1283335
4156,9352,86.160168,27.731407,906001218422_1283431
4157,5826,120.143498,14.806519,906001218444_1685580
4158,5826,125.202108,6.214865,906001218444_6569745
4159,5826,120.760168,17.488601,906001218444_1706502
4160,5826,120.860168,17.355338,906001218444_1716215
4161,5826,121.260168,15.173032,906001218444_1714744
4162,5826,124.060168,6.592299,906001218444_1706919
4163,5826,125.443498,8.858489,906001218444_1722183
4164,5826,125.526838,9.325042,906001218444_1710400
4165,5826,124.060168,6.425669,906001218444_1709718
4166,5826,126.219638,8.118622,906001218444_1724769
4167,5826,123.333468,7.596074,906001218444_1688846
4168,5826,126.326838,7.092206,906001218444_1702033
4169,5665,106.644728,29.267399,906001218488_1909729
4170,5665,106.168008,28.928823,906001218488_1806348
4171,5665,100.784978,23.80826,906001218488_1784584
4172,5653,103.787218,22.259595,906001218492_8464766
4173,5549,120.860168,16.688968,906001218508_1711463
4174,5088,-71.267051,19.735758,906001218582_11154983
4175,5088,-69.011251,18.859629,906001218582_11154644
4176,4870,113.439408,29.908622,906001218608_1808115
4177,4848,24.073428,-32.47982,906001218618_8347550
4178,4848,16.969718,-28.87113,906001218618_8347435
4179,4777,-79.499501,-1.070061,906001218638_10792816
4180,4653,90.324998,46.198988,906001218666_1529254
4181,5252,3.210168,11.839024,906001223974_11001724
4182,5252,3.108498,13.875788,906001223974_11001725
4183,5252,6.827388,14.570508,906001223974_10942957
4184,5252,7.224058,14.050159,906001223974_10942958
4185,5252,7.271768,13.484159,906001223974_11184750
4186,5252,7.225448,13.881066,906001223974_10943050
4187,5252,9.260168,12.97391,906001223974_11205640
4188,5252,2.159058,13.257135,906001223974_11205735
4189,5252,8.310168,18.971147,906001223974_11154524
4190,5252,8.538498,13.011946,906001223974_11001722
4191,5252,2.742108,13.079981,906001223974_10942955
4192,5252,2.891838,13.659482,906001223974_11002096
4193,5252,8.689338,18.019435,906001223974_11154526
4194,5252,0.926838,13.407079,906001223974_10303664
4195,5252,6.884338,13.778606,906001223974_11184745
4196,5252,1.517108,13.755845,906001223974_10943033
4197,5252,2.039608,13.4304,906001223974_10342755
4198,5252,5.656838,15.527876,906001223974_11001721
4199,5252,6.167388,14.431395,906001223974_10942959
4200,5252,5.443498,14.773203,906001223974_11205327
4201,5252,1.941558,14.367261,906001223974_10943047
4202,5252,8.766558,14.024059,906001223974_11002101
4203,5252,7.652278,13.3769,906001223974_11184755
4204,5252,3.602668,13.177995,906001223974_10942956
4205,5252,1.215168,14.392801,906001223974_11002098
4206,5252,6.284058,15.573406,906001223974_11001726
4207,5252,7.694608,18.387299,906001223974_11154523
4208,5252,8.364058,13.293231,906001223974_11001723
4209,5252,1.189058,14.433344,906001223974_11002094
4210,3706,104.403938,32.310013,906001223978_1798664
4211,3706,103.538278,30.924312,906001223978_1809730
4212,3706,104.311798,31.057498,906001223978_1812960
4213,3706,104.685028,30.793364,906001223978_1784372
4214,3706,105.132368,32.413892,906001223978_1797935
4215,3706,104.712518,31.35687,906001223978_6642910
4216,3706,104.476838,31.427672,906001223978_11205514
4217,3706,103.473868,30.62824,906001223978_1814903
4218,3706,102.404358,31.03765,906001223978_1790120
4219,3706,105.952948,31.814229,906001223978_1816082
4220,3706,105.867998,32.200869,906001223978_6642909
4221,3706,103.832058,31.008881,906001223978_1798906
4222,3706,104.446838,31.226374,906001223978_6642948
4223,3706,103.197258,31.053323,906001223978_1791528
4224,3706,103.944778,31.119541,906001223978_1795399
4225,3706,104.087288,31.307894,906001223978_1800623
4226,3706,102.965738,32.128841,906001223978_1808646
4227,3706,103.554808,31.750661,906001223978_1801130
4228,3706,105.791558,32.356269,906001223978_7925035
4229,3706,104.203628,31.865761,906001223978_1816762
4230,3706,105.394798,31.818625,906001223978_1806385
4231,3706,105.799358,32.542052,906001223978_6642908
4232,3706,105.093498,31.552054,906001223978_1783697
4233,3706,102.931208,31.482311,906001223978_1802816
4234,3706,104.674928,31.343805,906001223978_6642911
4235,3706,103.501998,32.502928,906001223978_1793997
4236,3706,104.772288,31.792983,906001223978_1806207
4237,3706,105.369348,31.167169,906001223978_1787069
4238,2766,114.870168,38.623754,906001224012_1793307
4239,2766,115.560168,38.900982,906001224012_1787849
4240,2766,115.243498,38.834419,906001224012_1801311
4241,2766,115.843498,38.801142,906001224012_1817949
4242,3465,114.785128,31.54605,906001224016_1788577
4243,3465,114.346798,31.925743,906001224016_1801844
4244,3465,113.903498,31.911599,906001224016_6602256
4245,3465,115.278058,31.658255,906001224016_1796295
4246,3465,114.731828,31.830841,906001224016_1809880
4247,5026,36.623928,30.222567,906001224020_8624150
4248,1242,-0.539832,14.58961,906001218116_11352050
4249,3971,-67.289831,-15.893916,906001218234_11319844
4250,3971,-67.830131,-15.467925,906001218234_11320942
4251,3971,-68.331031,-15.402396,906001218234_11321846
4252,4091,34.410168,9.658285,906001218368_11351356
4253,5796,9.277468,5.066512,906001218452_11288837
4254,5665,100.810168,24.367607,906001218488_11288134
4255,2766,116.010168,38.867695,906001224012_1788405
4256,2766,115.676838,39.167211,906001224012_1812740
4257,2766,115.393498,39.233772,906001224012_1786428
4258,793,2.251648,7.629477,906001192063_11280623
4259,2166,14.371898,50.746675,906001192121_11281223
4260,2166,14.204068,50.700384,906001192121_11281227
4261,2166,14.304188,50.710574,906001192121_11281226
4262,2166,14.406458,50.808329,906001192121_11281228
4263,2166,14.152788,50.732528,906001192121_11281224
4264,2166,14.175548,50.71837,906001192121_11281225
4265,3611,82.593498,44.740055,906001152887_1529582
4266,3369,-0.612201,10.476117,906001152897_2353926
4267,3369,-1.172832,10.238395,906001152897_2298929
4268,3369,-1.339832,10.174814,906001152897_2355484
4269,2517,-82.654681,9.479622,906001152917_3621429
4270,2560,72.252768,40.785604,906001152983_1527646
4271,3377,-3.423112,13.767081,906001153031_10340645
4272,2175,75.254408,42.726159,906001152979_11184791
4273,4029,106.176838,52.120368,906001192093_2029431
4274,1362,34.768638,-0.377138,906001192143_182838
4275,1362,34.060778,-0.042637,906001192143_178039
4276,1362,33.862988,-0.033437,906001192143_182600
4277,2132,17.762778,43.12097,906001192211_3261513
4278,2132,17.642358,43.567909,906001192211_3344164
4279,2132,17.988498,42.545659,906001192211_3201050
4280,4605,-88.824821,16.129803,906001192269_3582030
4281,1872,69.251498,37.53803,906001192341_1220410
4282,1872,68.461848,39.266229,906001192341_8220955
4283,1872,71.243328,38.181398,906001192341_1220209
4284,2765,-40.374591,-20.415351,906001218148_3450062
4285,2765,-40.406501,-20.496361,906001218148_3459522
4286,3955,-81.721671,22.44136,906001218244_3557213
4287,4175,119.091468,37.653006,906001218340_1807482
4288,5201,-73.310261,-39.562546,906001218558_3891183
4289,4855,36.260168,-8.491402,906001218616_157677
4290,5221,-1.339832,10.174814,906001223968_2355484
4291,5221,-0.612201,10.476117,906001223968_2353926
4292,5221,-1.172832,10.238395,906001223968_2298929
4293,4868,123.693498,49.162568,906001218610_2038289
4294,2132,15.726838,44.074802,906001192211_3197114
4295,4175,113.531758,22.67158,906001218340_1783916
4296,3611,82.910168,44.756679,906001152887_7839075
4297,5691,34.410168,-12.092419,906001152957_924329
4298,3373,48.410168,-17.594735,906001153025_1084742
4299,3399,32.910168,-1.090452,906001153059_148996
4300,3567,-1.613541,13.276238,906001153189_2362974
4301,4029,108.910168,53.84776,906001192093_2026982
4302,4029,100.410168,50.85767,906001192093_2030466
4303,1537,21.006958,40.636137,906001192113_735140
4304,1537,20.910168,40.797783,906001192113_786766
4305,1855,14.076068,9.52512,906001192133_2429157
4306,1325,14.031908,13.235653,906001192371_2346202
4307,3750,17.061838,1.25621,906001218188_2255107
4308,3750,18.249268,-2.175148,906001218188_2313192
4309,3750,17.930668,-0.849836,906001218188_2311061
4310,3604,-77.238471,1.006578,906001218232_3679476
4311,3945,45.239918,40.270633,906001218266_616249
4312,5749,-88.156501,13.223817,906001218464_3584207
4313,5749,-88.337611,13.236313,906001218464_3586364
4314,5626,36.011948,0.168422,906001218498_200358
4315,5626,36.172498,-0.873346,906001218498_199238
4316,5626,36.152888,-0.53059,906001218498_198571
4317,5549,124.613498,6.133219,906001218508_1687028
4318,5537,11.779738,-4.820003,906001218512_2255142
4319,4662,116.402528,28.737199,906001218664_1798547
4320,5449,-15.930111,16.144815,906001224026_2251254
4321,5132,76.544968,8.944108,906001218572_11288237
4322,1476,-38.756501,-9.758387,906001152889_3402537
4323,3950,57.278268,44.220137,906001218258_477799
4324,2379,-68.089831,-44.125041,906001152893_3841798
4325,2505,-59.839831,-25.099587,906001152909_3435503
4326,2505,-60.089831,-21.513672,906001152909_3439442
4327,2505,-58.089831,-24.098813,906001152909_3439375
4328,2268,-16.756501,15.322967,906001153045_2247211
4329,2268,-14.089831,14.906477,906001153045_2251892
4330,5698,-4.923812,18.2177,906001153075_7729885
4331,5698,22.190438,-27.219178,906001153075_9406051
4332,4017,28.298838,51.582456,906001153195_7729884
4333,4017,-72.687491,-8.150555,906001153195_7730009
4334,3470,88.910168,21.902676,906001153087_1186937
4335,135,-99.757801,25.224403,906001192101_7729892
4336,2166,14.276838,50.724741,906001192121_3077904
4337,1310,-72.687491,-8.150555,906001192293_7730009
4338,2520,36.428718,-0.617781,906001192305_7729889
4339,2520,-4.923812,18.2177,906001192305_7729885
4340,2520,24.607438,-2.111564,906001192305_7729886
4341,2520,22.190438,-27.219178,906001192305_9406051
4342,2520,9.885758,32.846083,906001192305_7729887
4343,1588,-72.687491,-8.150555,906001192317_7730009
4344,3698,61.910168,35.472707,906001218200_1219806
4345,4260,-72.423811,20.289536,906001218302_7729891
4346,4169,-4.923812,18.2177,906001218348_7729885
4347,5810,-99.757801,25.224403,906001218448_7729892
4348,5810,102.917978,12.290412,906001218448_6942346
4349,5810,22.190438,-27.219178,906001218448_9406051
4350,5810,24.607438,-2.111564,906001218448_7729886
4351,5810,78.572278,21.192512,906001218448_7729895
4352,5810,36.428718,-0.617781,906001218448_7729889
4353,5784,102.917978,12.290412,906001218454_6942346
4354,4848,16.910168,-29.103126,906001218618_3363817
4355,3952,5.910168,25.982941,906001224004_2477626
4356,5619,34.949978,15.463215,906001224024_379593
4357,3760,12.279638,16.055037,906001224032_2438578
4358,2509,72.910168,33.392055,906001152911_1167756
4359,3952,5.743498,23.06854,906001224004_2508584
4360,2517,-83.113311,9.48648,906001152917_3621367
4361,1732,-65.423161,-23.198152,906001218142_3853965
4362,3604,-73.506501,4.992552,906001218232_11395380
4363,3233,72.656028,40.918498,906001152921_1528717
4364,3233,72.776828,40.586085,906001152921_1528091
4365,3233,71.639788,40.029685,906001152921_7648391
4366,3233,72.814978,40.779345,906001152921_1527317
4367,3233,72.409768,40.397893,906001152921_1528831
4368,3233,72.543018,40.940958,906001152921_1527689
4369,3233,69.437768,39.721915,906001152921_1222662
4370,5767,125.037948,8.066173,906001152943_1702934
4371,3377,-6.082832,14.159385,906001153031_2452655
4372,3399,31.644258,-0.424229,906001153059_229380
4373,3578,-74.900371,19.961464,906001153159_3540881
4374,1080,19.915448,39.758463,906001192131_363243
4375,4469,34.802938,36.80517,906001192283_299817
4376,1952,30.939368,-29.961885,906001192315_1007311
4377,2806,21.577108,44.611164,906001218362_672912
4378,4811,109.415168,18.147987,906001218634_1796556
4379,4690,135.992168,-1.267157,906001224028_1648844
4380,3233,69.728778,39.913472,906001152921_1538310
4381,3233,71.954918,40.12656,906001152921_8139689
4382,3233,70.729758,40.044111,906001152921_8375150
4383,5767,124.920868,10.655005,906001152943_1732312
4384,3233,70.729558,39.945178,906001152921_1528735
4385,2377,71.463208,37.376411,906001152977_1221328
4386,3377,-6.305531,13.338804,906001153031_2451478
4387,3377,-4.272792,14.390992,906001153031_2453348
4388,3377,-5.756372,11.225381,906001153031_2451185
4389,3399,33.710168,-1.590469,906001153059_152451
4390,3399,32.810168,-2.607195,906001153059_152224
4391,3399,34.367308,-0.617751,906001153059_196742
4392,3399,33.113338,0.348581,906001153059_233114
4393,3399,34.671878,-0.192647,906001153059_191245
4394,3399,31.722388,-1.422132,906001153059_160961
4395,2732,46.975168,34.205211,906001153077_128226
4396,5699,63.534798,53.064878,906001152877_1519928
4397,1080,19.351558,41.203448,906001192131_3185728
4398,1080,19.553778,41.663158,906001192131_3184935
4399,4469,30.605728,36.795644,906001192283_323777
4400,1184,35.704088,31.610129,906001218084_248370
4401,1242,22.360168,-26.150445,906001218116_932987
4402,3691,30.224298,59.760373,906001218204_498817
4403,3945,45.058678,40.759949,906001218266_616627
4404,4204,30.224298,59.760373,906001218324_498817
4405,3676,-60.789831,-31.739217,906001218344_3836277
4406,4111,-67.575711,6.098085,906001218356_3671519
4407,4091,37.300938,11.501384,906001218368_342884
4408,5761,-61.439831,15.272989,906001218462_3575656
4409,5712,-10.134551,5.790195,906001218482_2278158
4410,4811,110.251838,19.949741,906001218634_1809078
4411,3984,-3.586222,6.638681,906001224052_2293549
4412,3645,8.043688,33.811218,906001224056_2464648
4413,3645,8.879198,33.596195,906001224056_2468018
4414,3645,-0.383711,27.772329,906001224056_2508813
4415,3645,5.235188,31.843197,906001224056_2485801
4416,2631,35.351608,30.225454,906001152923_250745
4417,5026,37.876408,32.499862,906001224020_247579
4418,3232,66.941638,39.582957,906001152935_8714382
4419,4834,-43.356911,-22.24722,906001192117_11184413
4420,2743,73.396028,41.945502,906001152937_1527320
4421,2175,68.410168,38.884338,906001152979_1161948
4422,1148,76.910168,42.877233,906001218074_1485564
4423,3688,19.559058,42.558135,906001218206_3197821
4424,3955,-83.339831,22.702129,906001218244_3541789
4425,3825,77.910168,33.891438,906001218312_1267875
4426,3825,70.910168,34.890155,906001218312_1139971
4427,3790,-76.827891,3.200252,906001218328_3687924
4428,4158,-83.339831,22.702129,906001218350_3541789
4429,5886,79.910168,41.879146,906001218436_1489643
4430,5159,94.610738,18.844848,906001218568_1329056
4431,5089,-98.973661,22.020177,906001218580_3516323
4432,4846,-80.296571,21.916427,906001218620_11007338
4433,4846,-83.579791,22.592066,906001218620_3557745
4434,4846,-75.939831,20.407534,906001218620_9275172
4435,4846,-80.003511,21.845844,906001218620_10952247
4436,4844,79.910168,41.879146,906001218622_1489643
4437,4743,74.910168,13.906886,906001218654_1252876
4438,3954,149.986288,-5.903019,906001224002_2083524
4439,3954,147.910168,-9.42496,906001224002_2088852
4440,2751,105.002978,9.506025,906001152939_1563246
4441,3132,-74.110111,18.276249,906001152999_10234709
4442,2751,112.097058,0.771944,906001152939_11184796
4443,2354,78.743498,51.68842,906001153219_11189174
4444,793,2.514298,10.214852,906001192063_2390918
4445,793,2.598358,8.547444,906001192063_2391077
4446,793,2.590338,9.704023,906001192063_2392594
4447,793,3.146528,10.957834,906001192063_2391606
4448,793,3.143078,11.413102,906001192063_2393983
4449,793,1.769088,10.236596,906001192063_2392769
4450,793,1.592918,10.268217,906001192063_2394825
4451,793,2.324188,10.686346,906001192063_2395638
4452,793,3.155938,10.443757,906001192063_2391030
4453,793,2.528818,8.748246,906001192063_2391376
4454,4605,-88.789831,16.972199,906001192269_3581621
4455,4605,-89.147581,16.296904,906001192269_8695401
4456,4605,-88.403791,17.89583,906001192269_8695021
4457,1047,-84.764831,15.650551,906001192387_6942112
4458,2102,-82.911641,9.105428,906001218108_7302563
4459,2102,-80.935861,7.637276,906001218108_9257436
4460,2372,16.410168,44.340911,906001218154_7647666
4461,2372,17.078178,44.05182,906001218154_7647195
4462,3616,-72.419831,18.234881,906001218224_10234708
4463,3889,-82.911641,9.105428,906001218290_7302563
4464,3770,1.660168,8.158653,906001218334_2395754
4465,4456,33.482548,3.572747,906001218418_233533
4466,4456,33.499688,3.299233,906001218418_226946
4467,4456,33.868188,3.952298,906001218418_225792
4468,4456,33.923308,3.622642,906001218418_229703
4469,4456,33.847608,3.712793,906001218418_229113
4470,5692,117.743668,4.909433,906001218484_1733906
4471,5546,-82.911641,9.105428,906001218510_7302563
4472,5034,37.876838,-4.390691,906001218594_160377
4473,5034,38.160168,-4.757405,906001218594_149971
4474,5034,35.876838,-8.424717,906001218594_149010
4475,4769,-61.206501,10.024855,906001218646_3573587
4476,4769,-61.213501,10.620525,906001218646_3574162
4477,5215,2.590338,9.704023,906001223988_2392594
4478,5215,1.769088,10.236596,906001223988_2392769
4479,5215,2.598358,8.547444,906001223988_2391077
4480,5215,3.143078,11.413102,906001223988_2393983
4481,5215,1.695658,8.616727,906001223988_2392707
4482,5215,3.155938,10.443757,906001223988_2391030
4483,5215,2.103158,8.899659,906001223988_2390953
4484,5215,3.146528,10.957834,906001223988_2391606
4485,5215,1.592918,10.268217,906001223988_2394825
4486,5215,2.528818,8.748246,906001223988_2391376
4487,5215,2.324188,10.686346,906001223988_2395638
4488,5215,1.660168,8.158653,906001223988_2395754
4489,1214,35.615218,32.566524,906001218170_11185648
4490,3556,66.645728,37.813513,906001218240_11395515
4491,5692,117.576838,4.825914,906001218484_11351981
4492,5534,-78.691601,-3.925439,906001218514_11395394
4493,4709,1.343498,7.142196,906001223992_2368016
4494,4709,1.260168,8.575227,906001223992_2368638
4495,793,2.509058,7.534147,906001192063_11280437
4496,793,2.347198,7.792623,906001192063_11280438
4497,793,2.015778,7.456353,906001192063_11280439
4498,3239,59.910168,38.884338,906001152947_1219422
4499,2862,59.910168,38.884338,906001152991_1219422
4500,3698,60.365398,38.888402,906001218200_1218206
4501,3830,-68.441231,-49.714753,906001192099_11258148
4502,2975,120.910168,5.909086,906001152955_1685367
4503,1409,-90.589831,-0.090437,906001218090_3658931
4504,3410,-53.846621,-34.514244,906001218114_3439813
4505,3410,-53.573161,-35.059923,906001218114_3442905
4506,2127,-74.006501,-42.789025,906001218178_3895072
4507,3616,-72.739831,18.704625,906001218224_3722252
4508,3607,-79.062421,20.771189,906001218228_3556370
4509,3607,-84.239831,22.552233,906001218228_3563754
4510,3606,120.910168,5.909086,906001218230_1685367
4511,3021,-82.264021,9.1397,906001218252_3713958
4512,3021,-79.115861,8.299491,906001218252_3703023
4513,5826,121.818048,20.823396,906001218444_1726263
4514,5688,134.532168,7.411812,906001218486_1559581
4515,5485,46.276838,-9.508321,906001218528_241455
4516,5485,55.576838,-4.424025,906001218528_241362
4517,5088,-71.923161,19.770687,906001218582_3492780
4518,4771,-115.65625,28.205896,906001218642_3987573
4519,4771,-111.58983,18.904514,906001218642_3988751
4520,4763,-111.58983,18.904514,906001218650_3988751
4521,3213,-169.9565,-19.128887,906001152971_4036232
4522,3508,-159.87499,-21.345314,906001153139_1899402
4523,3818,35.113458,31.815478,906001153203_6254930
4524,3818,-159.87499,-21.345314,906001153203_1899402
4525,3818,-169.9565,-19.128887,906001153203_4036232
4526,3036,-169.9565,-19.128887,906001153229_4036232
4527,3036,-159.87499,-21.345314,906001153229_1899402
4528,2441,-159.87499,-21.345314,906001153243_1899402
4529,2441,-169.9565,-19.128887,906001153243_4036232
4530,2600,35.113458,31.815478,906001192229_6254930
4531,5131,-159.87499,-21.345314,906001192297_1899402
4532,5131,-169.9565,-19.128887,906001192297_4036232
4533,1455,-159.87499,-21.345314,906001192301_1899402
4534,1455,-169.9565,-19.128887,906001192301_4036232
4535,6982,-159.87499,-21.345314,906001192349_1899402
4536,6982,-169.9565,-19.128887,906001192349_4036232
4537,3920,-169.9565,-19.128887,906001218280_4036232
4538,3920,-159.87499,-21.345314,906001218280_1899402
4539,3819,-169.9565,-19.128887,906001218316_4036232
4540,3664,-169.9565,-19.128887,906001218346_4036232
4541,3664,-159.87499,-21.345314,906001218346_1899402
4542,4023,-159.87499,-21.345314,906001218374_1899402
4543,4513,-169.9565,-19.128887,906001218410_4036232
4544,5688,-169.9565,-19.128887,906001218486_4036232
4545,5634,-159.87499,-21.345314,906001218496_1899402
4546,5634,-169.9565,-19.128887,906001218496_4036232
4547,5613,-159.87499,-21.345314,906001218500_1899402
4548,9120,-169.9565,-19.128887,906001224008_4036232
4549,2586,-169.9565,-19.128887,906001224054_4036232
4550,2586,-159.87499,-21.345314,906001224054_1899402
4551,2377,70.270148,39.11887,906001152977_8238328
4552,2377,70.823438,38.985416,906001152977_8238449
4553,3237,68.576838,37.220233,906001152985_1221177
4554,3398,36.910168,6.908911,906001153061_332540
4555,3398,38.910168,13.407079,906001153061_327739
4556,2709,9.410168,36.13846,906001153173_2472259
4557,1872,69.996458,38.757262,906001192341_8238356
4558,3757,10.410168,1.492861,906001218184_2306818
4559,3951,85.980268,27.578486,906001218382_10322216
4560,5159,93.893498,21.269762,906001218568_1295646
4561,5159,94.910168,22.152508,906001218568_1312976
4562,3364,38.788418,15.415396,906001153007_7115028
4563,2402,-0.317902,6.217255,906001153017_2296260
4564,2355,35.469058,0.387101,906001153019_7668899
4565,3377,-6.073162,14.156786,906001153031_10345676
4566,2380,8.910168,17.905055,906001153039_10344523
4567,4382,-85.413711,10.73798,906001153199_6941489
4568,2751,104.188278,-1.35104,906001152939_11184802
4569,2751,111.042368,1.455673,906001152939_11184799
4570,2268,-16.551901,15.826302,906001153045_11184807
4571,2268,-16.844231,13.727476,906001153045_11184809
4572,4382,-84.687641,9.514783,906001153199_11184103
4573,4382,-85.761121,10.759564,906001153199_11184105
4574,4382,-82.917381,9.558342,906001153199_11184101
4575,1769,104.188278,-1.35104,906001192203_11184802
4576,4080,-16.844231,13.727476,906001192325_11184809
4577,5225,35.868988,-18.854984,906001192377_9257588
4578,5225,32.084768,-23.753366,906001192377_9254063
4579,5225,40.383378,-12.151549,906001192377_7894643
4580,565,29.076838,0.826223,906001218064_6942127
4581,1184,35.483468,31.360216,906001218084_7874110
4582,3410,-53.820311,-34.50406,906001218114_10636306
4583,3410,-53.632791,-33.818836,906001218114_10636495
4584,3762,46.324338,38.92705,906001218168_174771
4585,1214,35.032768,29.643922,906001218170_11185645
4586,3750,18.031168,-0.430439,906001218188_9166686
4587,3770,1.436768,11.138359,906001218334_7871052
4588,3729,-73.505861,21.029516,906001218342_3572886
4589,3873,103.210168,19.903938,906001218388_10376617
4590,3670,120.475658,33.488048,906001218392_8747848
4591,9382,22.410458,-32.438052,906001218420_6639589
4592,5761,-61.406501,15.231337,906001218462_11153666
4593,5537,11.380168,-3.995646,906001218512_10375656
4594,5537,12.215728,-4.285958,906001218512_2567357
4595,5210,9.566578,5.247816,906001218556_9972566
4596,5089,-114.63221,31.631325,906001218580_8551762
4597,5089,-113.66268,27.406592,906001218580_9961411
4598,5065,31.949918,-26.241452,906001218588_11257068
4599,4916,-77.038271,2.496636,906001218600_7631298
4600,4892,104.188278,-1.35104,906001218604_11184802
4601,4892,97.782328,3.698265,906001218604_9404944
4602,4835,41.937678,41.609976,906001218630_613828
4603,4835,41.794338,41.576597,906001218630_8347648
4604,4763,-100.37743,19.587904,906001218650_9812943
4605,4763,-113.66268,27.406592,906001218650_9961411
4606,4763,-92.597601,18.016067,906001218650_9113403
4607,4731,-78.245111,-0.642152,906001218656_8347335
4608,4731,-78.056501,-0.807115,906001218656_8347396
4609,4731,-78.773131,0.492859,906001218656_8335501
4610,4731,-79.063901,-4.447857,906001218656_10174964
4611,5026,36.742618,31.727188,906001224020_10861949
4612,3760,8.910168,17.905055,906001224032_10344523
4613,3410,-53.956501,-34.459143,906001218114_11287653
4614,3279,107.710168,-7.224462,906001218124_1641729
4615,1214,35.334728,30.855627,906001218170_11185646
4616,3757,10.028058,1.440223,906001218184_11288058
4617,3752,-22.873161,15.872721,906001218186_11352123
4618,3604,-77.775351,0.992889,906001218232_11395379
4619,9289,19.214258,40.320856,906001218428_11287745
4620,5529,-15.947911,13.420734,906001218518_11288101
4621,5524,-23.019831,16.076957,906001218522_11287723
4622,5524,-23.039831,16.589046,906001218522_11287722
4623,5524,-23.082831,16.605708,906001218522_11287721
4624,5524,-23.739831,14.956455,906001218522_11287720
4625,5524,-22.999631,16.136829,906001218522_11287724
4626,4763,-86.889831,20.969954,906001218650_11353055
4627,4763,-97.489271,18.116334,906001218650_11351982
4628,4763,-103.86728,26.630149,906001218650_11353052
4629,5225,32.999338,-19.890997,906001192377_11258288
4630,4677,98.826838,15.239663,906001192389_11281558
4631,5065,31.031818,-26.395292,906001218588_11467932
4632,2380,8.854068,17.477776,906001153039_2596700
4633,2268,-16.603141,15.891512,906001153045_2254163
4634,5718,34.134758,0.898601,906001153051_8658066
4635,5718,34.186318,0.816053,906001153051_8658250
4636,5718,34.270478,1.204802,906001153051_8658683
4637,5718,34.150428,0.963489,906001153051_8644007
4638,5718,34.155258,0.805863,906001153051_8658311
4639,5718,34.243128,1.178923,906001153051_8657847
4640,2753,81.725068,6.762338,906001153213_8225260
4641,2753,81.617768,6.684952,906001153213_8225261
4642,2753,81.049768,8.586154,906001153213_8225209
4643,3941,73.367118,15.967907,906001218268_11288062
4644,3941,73.280638,16.282811,906001218268_11288061
4645,2766,106.743118,30.338906,906001224012_9633173
4646,3403,20.126838,-28.619328,906001153055_933301
4647,3403,20.593498,-27.001176,906001153055_876939
4648,3399,34.410168,-0.590441,906001153059_182763
4649,3399,34.493498,0.40956,906001153059_400743
4650,3399,35.910168,0.40956,906001153059_400744
4651,2275,-4.256501,34.390804,906001192279_2597557
4652,5292,-8.423162,31.394379,906001224000_2542995
4653,5292,-7.589831,30.56195,906001224000_2597554
4654,3989,-7.589831,30.56195,906001224018_2597554
4655,5698,76.880378,22.110287,906001153075_6269134
4656,3997,19.276838,40.24874,906001218212_3185259
4657,3955,-80.089001,21.637852,906001218244_3568872
4658,5698,9.050788,48.555173,906001153075_6255148
4659,5698,89.207048,29.736778,906001153075_6255147
4660,5698,21.003918,7.096975,906001153075_6255146
4661,4017,89.207048,29.736778,906001153195_6255147
4662,4017,21.003918,7.096975,906001153195_6255146
4663,1809,21.003918,7.096975,906001192245_6255146
4664,1588,89.207048,29.736778,906001192317_6255147
4665,1588,21.003918,7.096975,906001192317_6255146
4666,5810,-57.746081,-14.698246,906001218448_6255150
4667,5784,-57.746081,-14.698246,906001218454_6255150
4668,3363,43.294338,-11.911529,906001153095_1092410
4669,3529,42.568228,11.674358,906001153151_223982
4670,2751,103.205688,3.194592,906001152939_11184801
4671,2751,101.165658,3.488605,906001152939_11184793
4672,4382,-83.152231,9.268067,906001153199_11175668
