"","gef_id","wdpa_id","lat","lon"
"3386","1183","313450","",""
"3387","1183","","",""
"3388","1183","","",""
"3389","1183","","",""
"3390","1184","17232","",""
"3391","1184","555547587","",""
"3392","1184","","",""
"3393","1184","","",""
"3394","1189","902502","-16.5","15.833333"
"3395","1189","3044","",""
"3396","1189","","",""
"3397","1189","","",""
"3398","1189","","",""
"3399","1189","","",""
"3400","1189","","",""
"3401","1189","","",""
"3402","1197","145510","2.666667","12.416667"
"3403","1197","818","",""
"3404","1197","124385","",""
"3405","1197","17727","",""
"3406","1197","1048","",""
"3407","1197","900732","2.207639","11.91875"
"3408","1197","67824","",""
"3409","1197","","",""
"3410","1197","1048","",""
"3411","1197","900732","2.207639","11.91875"
"3412","1197","67824","",""
"3413","1197","","",""
"3414","1197","903038","2.5","11.833333"
"3415","1197","12201","",""
"3416","1197","900731","2.708888","11.893"
"3417","1197","","",""
"3418","1197","4488","",""
"3419","1197","9264","",""
"3420","1197","555542687","1.45","11.583333"
"3421","1197","","",""
"3422","1197","4488","",""
"3423","1197","9264","",""
"3424","1197","555542687","1.45","11.583333"
"3425","1197","","",""
"3426","1197","2253","",""
"3427","1197","597","",""
"3428","1197","","",""
"3429","1197","","",""
"3430","1197","12201","",""
"3431","1197","900731","2.708888","11.893"
"3432","1197","","",""
"3433","1197","","",""
"3434","1197","11585","1.5","11"
"3435","1197","","",""
"3436","1197","","",""
"3437","1197","","",""
"3438","1197","","",""
"3439","1197","","",""
"3440","1197","","",""
"3441","1197","","",""
"3442","1200","62282","",""
"3443","1200","555547398","25.855833","55.197778"
"3444","1200","","",""
"3445","1200","","",""
"3446","1200","94072","",""
"3447","1200","","",""
"3448","1200","","",""
"3449","1200","","",""
"3450","1200","94073","",""
"3451","1200","","",""
"3452","1200","","",""
"3453","1200","","",""
"3454","1200","95344","",""
"3455","1200","","",""
"3456","1200","","",""
"3457","1200","","",""
"3458","1200","555547588","23.55","54.4833"
"3459","1200","","",""
"3460","1200","","",""
"3461","1200","","",""
"3462","1201","3150","",""
"3463","1201","18307","104.16667","2.76667"
"3464","1201","","",""
"3465","1201","","",""
"3466","1201","9642","",""
"3467","1201","","",""
"3468","1201","","",""
"3469","1201","","",""
"3470","1201","9786","",""
"3471","1201","","",""
"3472","1201","","",""
"3473","1201","","",""
"3474","1204","31535","",""
"3475","1204","31536","",""
"3476","1204","31534","",""
"3477","1204","","",""
"3478","1204","31478","",""
"3479","1204","","",""
"3480","1204","","",""
"3481","1204","","",""
"3482","1204","97463","",""
"3483","1204","","",""
"3484","1204","","",""
"3485","1204","","",""
"3486","1206","1630","",""
"3487","1206","","",""
"3488","1206","","",""
"3489","1206","","",""
"3490","1206","67760","",""
"3491","1206","","",""
"3492","1206","","",""
"3493","1206","","",""
"3494","1207","7909","",""
"3495","1207","","",""
"3496","1207","","",""
"3497","1207","","",""
"3498","1207","9439","",""
"3499","1207","","",""
"3500","1207","","",""
"3501","1207","","",""
"3502","1207","20051","",""
"3503","1207","","",""
"3504","1207","","",""
"3505","1207","","",""
"3506","1207","","",""
"3507","1207","","",""
"3508","1207","","",""
"3509","1207","","",""
"3510","1214","313091","",""
"3511","1214","478385","",""
"3512","1214","","",""
"3513","1214","","",""
"3514","1214","313089","",""
"3515","1214","478387","",""
"3516","1214","","",""
"3517","1214","","",""
"3518","1214","17237","",""
"3519","1214","","",""
"3520","1214","","",""
"3521","1214","","",""
"3522","1214","30694","",""
"3523","1214","","",""
"3524","1214","","",""
"3525","1214","","",""
"3526","1214","478388","",""
"3527","1214","","",""
"3528","1214","","",""
"3529","1214","","",""
"3530","1214","","",""
"3531","1214","","",""
"3532","1214","","",""
"3533","1214","","",""
"3534","1221","351088","",""
"3535","1221","33049","",""
"3536","1221","","",""
"3537","1221","","",""
"3538","1221","33046","",""
"3539","1221","","",""
"3540","1221","","",""
"3541","1221","","",""
"3542","1221","33047","",""
"3543","1221","","",""
"3544","1221","","",""
"3545","1221","","",""
"3546","1221","317052","",""
"3547","1221","","",""
"3548","1221","","",""
"3549","1221","","",""
"3550","1221","342673","",""
"3551","1221","","",""
"3552","1221","","",""
"3553","1221","","",""
"3554","1236","555543711","",""
"3555","1236","317329","",""
"3556","1236","","",""
"3557","1236","","",""
"3558","1236","317329","",""
"3559","1236","","",""
"3560","1236","","",""
"3561","1236","","",""
"3562","1236","555543807","",""
"3563","1236","","",""
"3564","1236","","",""
"3565","1236","","",""
"3566","1236","555543807","",""
"3567","1236","","",""
"3568","1236","","",""
"3569","1236","","",""
"3570","1236","555543809","",""
"3571","1236","","",""
"3572","1236","","",""
"3573","1236","","",""
"3574","1236","555543809","",""
"3575","1236","","",""
"3576","1236","","",""
"3577","1236","","",""
"3578","1239","2006","",""
"3579","1239","653","",""
"3580","1239","","",""
"3581","1239","","",""
"3582","1239","2280","",""
"3583","1239","13756","",""
"3584","1239","","",""
"3585","1239","","",""
"3586","1239","7961","",""
"3587","1239","13759","",""
"3588","1239","","",""
"3589","1239","","",""
"3590","1239","652","",""
"3591","1239","","",""
"3592","1239","","",""
"3593","1239","","",""
"3594","1239","652","",""
"3595","1239","","",""
"3596","1239","","",""
"3597","1239","","",""
"3598","1239","2276","",""
"3599","1239","","",""
"3600","1239","","",""
"3601","1239","","",""
"3602","1239","2277","",""
"3603","1239","","",""
"3604","1239","","",""
"3605","1239","","",""
"3606","1239","2278","",""
"3607","1239","","",""
"3608","1239","","",""
"3609","1239","","",""
"3610","1239","2279","",""
"3611","1239","","",""
"3612","1239","","",""
"3613","1239","","",""
"3614","1239","2281","",""
"3615","1239","","",""
"3616","1239","","",""
"3617","1239","","",""
"3618","1239","10739","38.333333","7.166667"
"3619","1239","","",""
"3620","1239","","",""
"3621","1239","","",""
"3622","1239","13704","",""
"3623","1239","","",""
"3624","1239","","",""
"3625","1239","","",""
"3626","1239","18439","42.3333","9.0833"
"3627","1239","","",""
"3628","1239","","",""
"3629","1239","","",""
"3630","1239","342654","35.75","12.5"
"3631","1239","","",""
"3632","1239","","",""
"3633","1239","","",""
"3634","1239","365024","37","14"
"3635","1239","","",""
"3636","1239","","",""
"3637","1239","","",""
"3638","1239","","",""
"3639","1239","","",""
"3640","1239","","",""
"3641","1239","","",""
"3642","1239","","",""
"3643","1239","","",""
"3644","1239","","",""
"3645","1239","","",""
"3646","1242","32834","",""
"3647","1242","","",""
"3648","1242","","",""
"3649","1242","","",""
"3650","1246","28487","57.7","-20.45"
"3651","1246","478002","57.7","-20.45"
"3652","1246","","",""
"3653","1246","","",""
"3654","1246","","",""
"3655","1246","","",""
"3656","1246","","",""
"3657","1246","","",""
"3658","1246","","",""
"3659","1246","","",""
"3660","1246","","",""
"3661","1246","","",""
"3662","1246","","",""
"3663","1246","","",""
"3664","1246","","",""
"3665","1246","","",""
"3666","1253","","",""
"3667","1253","","",""
"3668","1253","","",""
"3669","1253","","",""
"3670","1261","","",""
"3671","1261","","",""
"3672","1261","","",""
"3673","1261","","",""
"3674","1268","27010","",""
"3675","1268","903030","32.033333","-12.666667"
"3676","1268","1088","",""
"3677","1268","1086","",""
"3678","1268","20399","",""
"3679","1268","2347","",""
"3680","1268","","",""
"3681","1268","","",""
"3682","1268","4091","",""
"3683","1268","68322","",""
"3684","1268","","",""
"3685","1268","","",""
"3686","1268","4106","",""
"3687","1268","68323","",""
"3688","1268","","",""
"3689","1268","","",""
"3690","1268","1090","",""
"3691","1268","903031","29.783333","-8.866667"
"3692","1268","","",""
"3693","1268","","",""
"3694","1268","1089","",""
"3695","1268","","",""
"3696","1268","","",""
"3697","1268","","",""
"3698","1268","1089","",""
"3699","1268","","",""
"3700","1268","","",""
"3701","1268","","",""
"3702","1268","1093","24.833333","-12.166667"
"3703","1268","","",""
"3704","1268","","",""
"3705","1268","","",""
"3706","1268","1094","",""
"3707","1268","","",""
"3708","1268","","",""
"3709","1268","","",""
"3710","1268","1099","",""
"3711","1268","","",""
"3712","1268","","",""
"3713","1268","","",""
"3714","1268","4081","",""
"3715","1268","","",""
"3716","1268","","",""
"3717","1268","","",""
"3718","1268","4105","",""
"3719","1268","","",""
"3720","1268","","",""
"3721","1268","","",""
"3722","1268","7962","",""
"3723","1268","","",""
"3724","1268","","",""
"3725","1268","","",""
"3726","1268","62095","",""
"3727","1268","","",""
"3728","1268","","",""
"3729","1268","","",""
"3730","1287","351942","",""
"3731","1287","","",""
"3732","1287","","",""
"3733","1287","","",""
"3734","1287","","",""
"3735","1287","","",""
"3736","1287","","",""
"3737","1287","","",""
"3738","1287","","",""
"3739","1287","","",""
"3740","1287","","",""
"3741","1287","","",""
"3742","1296","902673","",""
"3743","1296","10188","",""
"3744","1296","","",""
"3745","1296","","",""
"3746","1296","10380","",""
"3747","1296","","",""
"3748","1296","","",""
"3749","1296","","",""
"3750","1296","18033","",""
"3751","1296","","",""
"3752","1296","","",""
"3753","1296","","",""
"3754","1296","","",""
"3755","1296","","",""
"3756","1296","","",""
"3757","1296","","",""
"3758","1301","","",""
"3759","1301","","",""
"3760","1301","","",""
"3761","1301","","",""
"3762","1303","167119","",""
"3763","1303","","",""
"3764","1303","","",""
"3765","1303","","",""
"3766","1303","","",""
"3767","1303","","",""
"3768","1303","","",""
"3769","1303","","",""
"3770","1303","","",""
"3771","1303","","",""
"3772","1303","","",""
"3773","1303","","",""
"3774","1303","","",""
"3775","1303","","",""
"3776","1303","","",""
"3777","1303","","",""
"3778","1303","","",""
"3779","1303","","",""
"3780","1303","","",""
"3781","1303","","",""
"3782","1343","64","",""
"3783","1343","","",""
"3784","1343","","",""
"3785","1343","","",""
"3786","1343","351928","",""
"3787","1343","","",""
"3788","1343","","",""
"3789","1343","","",""
"3790","1343","900552","-39.737","-9.506"
"3791","1343","","",""
"3792","1343","","",""
"3793","1343","","",""
"3794","1343","","",""
"3795","1343","","",""
"3796","1343","","",""
"3797","1343","","",""
"3798","1377","","",""
"3799","1377","","",""
"3800","1377","","",""
"3801","1377","","",""
"3802","1397","12431","",""
"3803","1397","220034","",""
"3804","1397","20062","",""
"3805","1397","902281","-87.616667","19.5"
"3806","1397","101431","",""
"3807","1397","903014","",""
"3808","1397","","",""
"3809","1397","","",""
"3810","1397","107863","",""
"3811","1397","","",""
"3812","1397","","",""
"3813","1397","","",""
"3814","1397","","",""
"3815","1397","","",""
"3816","1397","","",""
"3817","1397","","",""
"3818","1397","","",""
"3819","1397","","",""
"3820","1397","","",""
"3821","1397","","",""
"3822","1397","","",""
"3823","1397","","",""
"3824","1397","","",""
"3825","1397","","",""
"3826","1408","168276","",""
"3827","1408","","",""
"3828","1408","","",""
"3829","1408","","",""
"3830","1424","8656","",""
"3831","1424","","",""
"3832","1424","","",""
"3833","1424","","",""
"3834","1424","902335","",""
"3835","1424","","",""
"3836","1424","","",""
"3837","1424","","",""
"3838","1438","30697","",""
"3839","1438","","",""
"3840","1438","","",""
"3841","1438","","",""
"3842","1446","303318","",""
"3843","1446","","",""
"3844","1446","","",""
"3845","1446","","",""
"3846","1446","303323","",""
"3847","1446","","",""
"3848","1446","","",""
"3849","1446","","",""
"3850","1475","7409","",""
"3851","1475","","",""
"3852","1475","","",""
"3853","1475","","",""
"3854","1476","","",""
"3855","1476","","",""
"3856","1476","","",""
"3857","1476","","",""
"3858","1477","7878","",""
"3859","1477","","",""
"3860","1477","","",""
"3861","1477","","",""
"3862","1477","303045","",""
"3863","1477","","",""
"3864","1477","","",""
"3865","1477","","",""
"3866","1477","303059","",""
"3867","1477","","",""
"3868","1477","","",""
"3869","1477","","",""
"3870","1477","303128","",""
"3871","1477","","",""
"3872","1477","","",""
"3873","1477","","",""
"3874","1489","220266","-55.466667","-24.133333"
"3875","1489","20991","",""
"3876","1489","37115","",""
"3877","1489","","",""
"3878","1505","883","",""
"3879","1505","","",""
"3880","1505","","",""
"3881","1505","","",""
"3882","1505","885","",""
"3883","1505","","",""
"3884","1505","","",""
"3885","1505","","",""
"3886","1505","1361","",""
"3887","1505","","",""
"3888","1505","","",""
"3889","1505","","",""
"3890","1505","8786","",""
"3891","1505","","",""
"3892","1505","","",""
"3893","1505","","",""
"3894","1505","30047","",""
"3895","1505","","",""
"3896","1505","","",""
"3897","1505","","",""
"3898","1505","95353","",""
"3899","1505","","",""
"3900","1505","","",""
"3901","1505","","",""
"3902","1505","95354","",""
"3903","1505","","",""
"3904","1505","","",""
"3905","1505","","",""
"3906","1505","303691","",""
"3907","1505","","",""
"3908","1505","","",""
"3909","1505","","",""
"3910","1505","555512146","",""
"3911","1505","","",""
"3912","1505","","",""
"3913","1505","","",""
"3914","1505","","",""
"3915","1505","","",""
"3916","1505","","",""
"3917","1505","","",""
"3918","1505","","",""
"3919","1505","","",""
"3920","1505","","",""
"3921","1505","","",""
"3922","1515","41002","",""
"3923","1515","","",""
"3924","1515","","",""
"3925","1515","","",""
"3926","1515","41003","",""
"3927","1515","","",""
"3928","1515","","",""
"3929","1515","","",""
"3930","1515","41005","",""
"3931","1515","","",""
"3932","1515","","",""
"3933","1515","","",""
"3934","1515","41007","",""
"3935","1515","","",""
"3936","1515","","",""
"3937","1515","","",""
"3938","1515","41008","",""
"3939","1515","","",""
"3940","1515","","",""
"3941","1515","","",""
"3942","1515","41027","",""
"3943","1515","","",""
"3944","1515","","",""
"3945","1515","","",""
"3946","1515","41028","",""
"3947","1515","","",""
"3948","1515","","",""
"3949","1515","","",""
"3950","1515","62052","",""
"3951","1515","","",""
"3952","1515","","",""
"3953","1515","","",""
"3954","1515","","",""
"3955","1515","","",""
"3956","1515","","",""
"3957","1515","","",""
"3958","1516","902347","",""
"3959","1516","","",""
"3960","1516","","",""
"3961","1516","","",""
"3962","1516","902347","",""
"3963","1516","","",""
"3964","1516","","",""
"3965","1516","","",""
"3966","1590","555542917","",""
"3967","1590","555542949","",""
"3968","1590","555542916","",""
"3969","1590","","",""
"3970","1590","555542986","",""
"3971","1590","555542930","",""
"3972","1590","","",""
"3973","1590","","",""
"3974","1590","17999","",""
"3975","1590","","",""
"3976","1590","","",""
"3977","1590","","",""
"3978","1590","30051","",""
"3979","1590","","",""
"3980","1590","","",""
"3981","1590","","",""
"3982","1590","555542922","",""
"3983","1590","","",""
"3984","1590","","",""
"3985","1590","","",""
"3986","1590","555542924","",""
"3987","1590","","",""
"3988","1590","","",""
